"","Dia setmana","Mes de any","Dia de mes","Hora de dia","Desc. Tipus vehicle implicat","Descripció sexe","Edat","Descripció tipus persona","Descripció victimització"
"7700","3",12,22,8,"11","0","30","0","0"
"7701","5",12,24,15,"11","1","26","1","0"
"7702","5",12,24,15,"11","0","30","0","0"
"7703","1",5,17,17,"11","0","60","2","0"
"7704","6",5,29,12,"6","0","20","0","0"
"7705","1",11,22,9,"11","0","38","2","0"
"7706","6",3,27,15,"17","1","41","1","0"
"7707","6",3,27,15,"17","1","72","0","0"
"7708","6",3,27,15,"17","0","41","0","0"
"7709","3",12,29,20,"17","1","37","0","0"
"7710","3",12,29,20,"17","0","27","0","0"
"7711","6",5,29,17,"11","0","30","0","0"
"7712","0",7,18,21,"11","1","28","0","0"
"7713","3",8,11,10,"13","0","22","1","0"
"7714","1",7,19,20,"11","0","44","0","0"
"7715","5",7,30,0,"11","0","27","0","0"
"7716","1",10,4,13,"0","1","39","1","0"
"7717","1",10,4,13,"0","1","63","1","0"
"7718","3",10,6,20,"0","0","40","1","0"
"7719","6",12,25,4,"17","1","58","2","0"
"7720","4",3,25,1,"11","0","18","1","0"
"7721","4",3,25,1,"11","0","19","0","0"
"7722","2",4,13,19,"11","0","34","0","0"
"7723","1",5,3,12,"17","1","32","0","0"
"7724","0",1,4,13,"11","1","32","0","0"
"7725","3",12,22,9,"3","0","39","0","0"
"7726","3",9,1,10,"11","1","28","0","0"
"7727","2",3,16,22,"11","0","42","2","0"
"7728","2",3,16,22,"11","0","49","0","0"
"7729","5",10,22,0,"11","0","42","0","0"
"7730","4",4,1,18,"17","1","34","2","0"
"7731","4",4,1,18,"17","1","4","2","0"
"7732","6",5,22,17,"17","0","8","2","0"
"7733","6",4,17,9,"11","0","59","0","0"
"7734","1",11,1,11,"11","0","37","0","0"
"7735","4",12,2,12,"17","1","66","2","0"
"7736","4",12,2,12,"17","0","69","2","0"
"7737","4",3,18,10,"17","1","82","2","0"
"7738","3",6,2,11,"3","1","42","0","0"
"7739","5",12,24,12,"17","1","30","1","0"
"7740","5",12,24,12,"17","0","33","0","0"
"7741","4",2,26,20,"3","0","39","0","0"
"7742","4",2,26,20,"13","0","26","0","0"
"7743","6",9,18,23,"17","1","21","1","0"
"7744","6",9,18,23,"17","0","25","0","0"
"7745","1",4,26,13,"11","0","28","0","0"
"7746","0",8,22,12,"11","0","20","0","0"
"7747","0",9,19,17,"11","1","20","1","0"
"7748","2",8,17,19,"11","0","54","0","0"
"7749","4",9,23,16,"11","1","57","0","0"
"7750","0",4,4,17,"11","1","25","0","0"
"7751","4",11,11,22,"3","0","22","0","0"
"7752","1",11,15,20,"9","1","61","2","0"
"7753","4",6,3,6,"11","0","57","0","0"
"7754","2",10,5,20,"6","1","24","0","0"
"7755","6",12,11,10,"11","0","22","0","0"
"7756","3",4,7,21,"3","0","25","2","0"
"7757","0",4,4,19,"11","1","28","0","0"
"7758","3",6,2,0,"6","0","26","0","0"
"7759","5",1,16,18,"11","1","36","0","0"
"7760","1",9,6,10,"17","1","61","2","1"
"7761","3",9,22,21,"3","1","34","0","0"
"7762","1",1,26,20,"11","0","38","0","0"
"7763","1",6,21,17,"11","0","46","0","0"
"7764","1",6,21,17,"17","0","47","0","0"
"7765","6",7,10,5,"11","0","31","0","0"
"7766","2",7,13,14,"17","1","5","1","0"
"7767","2",7,13,14,"17","0","3","1","0"
"7768","6",8,7,17,"13","0","34","0","0"
"7769","5",11,5,3,"13","0","43","0","0"
"7770","5",4,30,22,"6","0","19","0","0"
"7771","3",6,2,22,"3","0","62","0","0"
"7772","6",6,19,1,"13","0","25","0","0"
"7773","6",6,19,1,"17","0","23","0","0"
"7774","4",7,22,8,"11","0","21","0","0"
"7775","1",9,6,9,"13","1","40","2","0"
"7776","0",12,12,12,"17","0","71","2","0"
"7777","3",1,7,9,"0","1","33","2","0"
"7778","5",6,25,19,"11","1","40","0","0"
"7779","6",7,3,17,"17","1","32","0","0"
"7780","1",3,1,10,"11","0","39","0","0"
"7781","4",4,8,21,"11","0","49","0","0"
"7782","6",4,24,13,"11","1","25","1","0"
"7783","6",4,24,13,"11","0","30","0","0"
"7784","5",6,18,7,"6","1","40","0","0"
"7785","1",6,28,19,"6","1","42","0","0"
"7786","3",8,4,13,"11","0","47","0","0"
"7787","0",4,11,16,"11","0","30","0","0"
"7788","2",5,11,17,"17","1","12","1","0"
"7789","2",5,11,17,"17","1","47","0","0"
"7790","5",11,12,14,"11","1","51","0","0"
"7791","4",5,13,14,"11","0","50","0","0"
"7792","0",1,4,18,"11","0","42","0","0"
"7793","2",12,28,7,"11","0","46","0","0"
"7794","1",1,12,14,"11","0","44","0","0"
"7795","3",5,5,9,"11","0","41","0","0"
"7796","6",9,4,20,"3","1","24","0","0"
"7797","2",7,6,15,"3","1","48","2","0"
"7798","0",7,11,15,"11","0","36","0","0"
"7799","1",3,8,10,"11","0","43","0","0"
"7800","5",11,19,13,"11","0","63","0","0"
"7801","3",8,4,11,"11","0","52","0","0"
"7802","5",10,8,21,"17","1","63","2","0"
"7803","3",3,10,6,"17","0","27","0","0"
"7804","3",6,9,8,"11","0","44","0","0"
"7805","2",7,20,20,"3","1","20","0","0"
"7806","0",8,29,21,"13","0","66","2","1"
"7807","5",12,17,15,"17","1","64","2","0"
"7808","2",4,20,17,"6","0","38","0","0"
"7809","2",4,20,17,"11","1","30","1","0"
"7810","2",4,20,17,"11","0","36","0","0"
"7811","1",6,28,12,"11","0","52","0","0"
"7812","3",9,15,21,"11","1","21","1","0"
"7813","3",9,15,21,"11","0","26","0","0"
"7814","4",4,15,13,"11","0","43","0","0"
"7815","5",7,30,18,"11","1","37","1","0"
"7816","5",12,24,8,"6","1","26","0","0"
"7817","2",5,18,7,"11","0","29","0","0"
"7818","1",6,28,9,"11","0","37","0","0"
"7819","3",11,10,20,"6","1","21","0","0"
"7820","1",2,23,10,"11","1","33","1","0"
"7821","0",7,25,10,"11","0","39","0","0"
"7822","0",2,29,9,"13","0","51","0","0"
"7823","3",12,8,14,"11","1","19","1","0"
"7824","3",12,8,14,"11","0","19","0","0"
"7825","2",11,9,19,"0","0","38","0","0"
"7826","2",11,9,19,"13","1","46","0","0"
"7827","2",3,30,13,"11","0","40","0","0"
"7828","3",6,16,0,"11","0","36","0","0"
"7829","6",4,3,12,"17","0","25","2","0"
"7830","2",11,2,17,"17","1","54","2","0"
"7831","2",7,27,11,"13","0","27","0","0"
"7832","1",4,26,16,"11","0","22","0","0"
"7833","1",9,13,22,"6","0","32","0","0"
"7834","2",1,27,12,"11","0","38","0","0"
"7835","2",1,27,12,"11","0","44","0","0"
"7836","5",1,30,21,"11","1","14","2","0"
"7837","5",1,30,21,"11","0","16","2","0"
"7838","5",1,30,21,"11","0","53","0","0"
"7839","6",2,7,22,"11","1","27","0","0"
"7840","6",2,7,22,"11","1","36","1","0"
"7841","1",3,22,10,"0","1","63","1","0"
"7842","0",4,25,18,"6","0","20","0","0"
"7843","0",4,25,18,"11","0","34","0","0"
"7844","0",10,17,13,"0","1","63","1","0"
"7845","2",2,10,18,"0","1","33","1","0"
"7846","2",2,10,18,"0","0","70","1","0"
"7847","3",7,7,18,"11","0","49","0","0"
"7848","3",12,15,20,"3","1","71","2","0"
"7849","3",12,15,20,"3","0","23","0","0"
"7850","5",12,24,11,"11","0","36","0","0"
"7851","4",2,19,0,"11","0","26","0","0"
"7852","2",3,30,9,"11","0","34","0","0"
"7853","2",9,14,19,"17","1","78","2","0"
"7854","6",3,6,6,"13","0","52","0","0"
"7855","6",3,6,6,"17","0","20","0","0"
"7856","6",3,6,6,"17","0","20","1","0"
"7857","1",4,12,19,"4","1","63","0","0"
"7858","6",1,24,5,"11","0","34","0","0"
"7859","3",4,28,12,"11","1","27","0","0"
"7860","3",4,28,12,"11","1","29","1","0"
"7861","2",6,22,3,"6","0","31","0","0"
"7862","2",6,22,3,"17","1","29","0","0"
"7863","2",11,30,21,"11","0","29","0","0"
"7864","5",3,19,16,"11","0","24","0","0"
"7865","3",1,14,8,"17","1","51","1","0"
"7866","3",12,22,8,"11","1","33","0","0"
"7867","3",1,28,16,"0","1","66","1","0"
"7868","3",7,14,14,"11","1","28","2","0"
"7869","1",11,8,18,"3","0","69","2","0"
"7870","6",1,10,21,"11","0","20","0","0"
"7871","1",8,23,8,"11","0","43","0","0"
"7872","1",4,5,8,"17","1","55","1","0"
"7873","1",4,5,8,"17","0","53","0","0"
"7874","2",6,1,22,"11","1","51","0","0"
"7875","0",10,24,8,"6","1","38","0","0"
"7876","0",10,24,8,"11","0","31","0","0"
"7877","3",12,1,18,"11","0","29","0","0"
"7878","3",8,18,12,"9","0","73","2","0"
"7879","1",9,27,13,"17","1","83","2","0"
"7880","1",10,25,14,"6","0","25","0","0"
"7881","0",7,11,10,"11","0","49","0","0"
"7882","4",8,26,19,"3","1","19","2","0"
"7883","4",8,26,19,"3","0","20","0","0"
"7884","0",5,2,12,"11","0","50","0","0"
"7885","0",2,29,6,"11","0","31","0","0"
"7886","0",3,7,13,"11","0","36","0","0"
"7887","4",2,19,13,"9","0","50","0","0"
"7888","4",2,19,13,"13","0","37","1","0"
"7889","4",2,19,13,"13","0","44","0","0"
"7890","4",2,19,13,"17","0","29","0","0"
"7891","4",2,19,13,"17","0","39","0","0"
"7892","3",7,28,15,"9","0","55","0","0"
"7893","3",7,28,15,"17","1","48","0","0"
"7894","4",6,3,10,"11","0","27","0","0"
"7895","1",7,19,21,"17","1","22","1","0"
"7896","1",7,19,21,"17","0","30","0","0"
"7897","1",7,19,21,"17","0","36","0","0"
"7898","5",2,27,5,"6","1","26","1","0"
"7899","5",2,27,5,"6","1","27","0","0"
"7900","3",9,8,20,"13","0","84","2","0"
"7901","0",10,17,2,"9","1","33","1","0"
"7902","0",10,17,2,"13","0","43","0","0"
"7903","0",10,17,2,"13","0","43","1","0"
"7904","1",1,5,11,"11","1","32","0","0"
"7905","1",1,5,11,"11","1","63","2","0"
"7906","0",2,22,18,"11","0","43","0","0"
"7907","0",8,15,18,"13","0","66","2","0"
"7908","6",10,30,18,"17","0","77","0","0"
"7909","2",10,5,21,"11","1","30","0","0"
"7910","4",10,21,20,"17","1","14","2","0"
"7911","5",2,6,18,"11","0","23","0","0"
"7912","5",2,6,18,"11","0","23","1","0"
"7913","3",5,19,13,"6","1","52","0","0"
"7914","0",5,30,15,"11","0","35","1","0"
"7915","0",5,30,15,"11","0","37","0","0"
"7916","4",6,17,11,"0","0","80","1","0"
"7917","1",8,9,23,"11","1","26","0","0"
"7918","0",8,8,10,"13","1","14","1","0"
"7919","0",8,8,10,"13","0","47","0","0"
"7920","5",7,9,19,"13","1","6","2","0"
"7921","2",11,2,10,"9","1","85","2","0"
"7922","2",8,10,11,"17","1","60","2","0"
"7923","1",6,14,11,"11","1","34","0","0"
"7924","4",12,23,18,"11","1","25","1","0"
"7925","4",12,23,18,"11","0","28","0","0"
"7926","1",5,31,12,"9","1","66","2","0"
"7927","6",2,14,17,"11","0","53","0","0"
"7928","3",12,15,20,"11","1","26","0","0"
"7929","1",8,2,14,"3","0","44","0","0"
"7930","1",8,2,14,"3","0","58","2","0"
"7931","4",6,10,20,"11","0","31","0","0"
"7932","0",9,19,0,"13","0","41","2","1"
"7933","3",10,20,6,"13","0","25","0","0"
"7934","3",2,18,12,"11","1","17","2","0"
"7935","3",2,18,12,"11","1","43","0","0"
"7936","5",9,24,14,"11","0","23","0","0"
"7937","3",9,29,10,"6","0","52","0","0"
"7938","3",1,7,19,"11","0","24","0","0"
"7939","0",9,5,8,"11","0","33","0","0"
"7940","6",7,10,16,"11","0","26","0","1"
"7941","4",10,14,14,"11","0","57","0","0"
"7942","4",10,21,8,"11","0","46","0","0"
"7943","6",6,19,13,"17","0","39","0","0"
"7944","5",9,3,22,"11","1","31","1","0"
"7945","5",9,3,22,"11","0","36","0","0"
"7946","3",4,14,12,"11","0","36","0","0"
"7947","5",2,13,10,"11","1","42","0","0"
"7948","2",4,13,19,"3","0","58","0","0"
"7949","4",10,14,10,"13","0","39","2","0"
"7950","1",6,7,9,"11","0","58","0","0"
"7951","1",6,21,7,"11","1","60","0","0"
"7952","1",9,13,21,"11","0","58","0","0"
"7953","3",7,21,15,"11","1","24","1","0"
"7954","3",7,21,15,"11","0","25","0","0"
"7955","1",2,2,12,"13","0","73","2","0"
"7956","5",1,30,2,"11","1","43","0","0"
"7957","6",1,31,3,"11","0","47","0","0"
"7958","4",4,22,21,"11","0","41","0","1"
"7959","0",1,11,10,"11","0","65","0","0"
"7960","4",7,8,9,"3","0","66","2","0"
"7961","6",11,6,16,"11","1","43","1","0"
"7962","6",11,6,16,"11","0","45","0","0"
"7963","1",11,29,21,"11","0","29","0","0"
"7964","3",3,24,12,"11","0","42","0","0"
"7965","1",8,9,12,"6","0","50","0","0"
"7966","4",9,9,9,"11","0","52","0","0"
"7967","3",4,21,11,"11","1","42","0","0"
"7968","1",3,29,20,"11","1","30","1","0"
"7969","1",3,29,20,"11","0","34","0","0"
"7970","2",5,25,20,"11","0","54","0","0"
"7971","3",2,25,18,"11","0","31","1","0"
"7972","3",11,17,15,"0","1","50","1","0"
"7973","3",11,17,15,"0","1","58","1","0"
"7974","3",11,17,15,"0","0","71","1","0"
"7975","0",3,21,22,"13","0","47","2","0"
"7976","5",9,17,4,"3","1","22","0","2"
"7977","1",9,13,11,"11","0","27","0","0"
"7978","5",1,23,15,"6","0","26","0","0"
"7979","0",1,18,18,"11","0","51","0","0"
"7980","3",2,25,13,"17","1","57","0","0"
"7981","2",4,6,17,"17","0","36","0","0"
"7982","1",8,23,9,"9","0","24","0","0"
"7983","1",8,23,9,"17","0","22","0","0"
"7984","2",4,27,21,"0","0","31","2","0"
"7985","4",5,13,13,"6","1","30","0","0"
"7986","4",5,13,13,"6","0","46","2","1"
"7987","5",10,8,20,"6","0","52","2","0"
"7988","0",8,22,20,"3","0","22","0","0"
"7989","0",8,22,20,"6","0","38","0","0"
"7990","0",8,22,20,"6","0","40","1","0"
"7991","0",2,15,14,"11","0","34","0","0"
"7992","4",4,15,15,"3","0","53","0","0"
"7993","2",4,27,16,"11","0","48","0","0"
"7994","5",1,30,23,"6","0","25","0","0"
"7995","4",3,4,21,"6","0","53","0","0"
"7996","1",4,12,13,"11","1","18","1","0"
"7997","2",11,23,11,"11","1","29","0","0"
"7998","3",11,3,12,"11","1","58","0","0"
"7999","0",12,5,5,"9","0","25","0","0"
"8000","0",12,5,5,"12","0","26","1","0"
"8001","0",12,5,5,"12","0","43","0","0"
"8002","1",5,31,18,"3","1","22","2","0"
"8003","1",5,31,18,"3","0","35","0","0"
"8004","1",6,28,9,"11","1","64","2","0"
"8005","0",7,25,9,"9","0","51","2","0"
"8006","6",7,17,22,"17","0","30","0","0"
"8007","6",11,6,0,"11","0","33","2","0"
"8008","6",11,6,0,"11","0","38","0","0"
"8009","4",4,1,13,"11","1","27","0","0"
"8010","1",4,19,19,"11","0","33","0","0"
"8011","1",7,5,13,"11","0","40","0","0"
"8012","0",9,12,16,"11","0","33","0","0"
"8013","2",9,28,18,"11","1","32","0","0"
"8014","4",10,21,8,"11","1","24","0","0"
"8015","6",8,28,16,"11","1","18","2","0"
"8016","4",7,22,14,"17","0","15","2","0"
"8017","1",10,4,9,"6","0","42","0","0"
"8018","4",1,29,14,"6","1","38","0","0"
"8019","4",1,29,14,"11","0","44","0","0"
"8020","0",2,22,12,"17","0","51","0","0"
"8021","1",2,23,9,"11","0","42","0","0"
"8022","0",11,14,19,"11","0","39","0","0"
"8023","4",2,19,17,"9","1","85","2","0"
"8024","1",2,23,8,"11","1","27","0","0"
"8025","4",4,29,15,"11","0","31","0","0"
"8026","2",11,30,12,"11","0","28","0","0"
"8027","1",12,13,8,"11","0","50","0","0"
"8028","5",10,15,11,"11","0","35","0","0"
"8029","0",11,21,15,"17","0","51","0","0"
"8030","2",8,3,13,"3","0","49","0","0"
"8031","0",9,26,15,"11","0","21","0","0"
"8032","6",12,18,22,"11","0","53","0","0"
"8033","4",4,29,14,"17","0","10","2","0"
"8034","6",9,25,13,"11","0","20","0","0"
"8035","6",9,25,13,"11","0","57","0","0"
"8036","5",2,27,13,"11","0","27","0","0"
"8037","0",3,7,16,"6","1","48","0","0"
"8038","0",3,7,16,"11","0","32","0","0"
"8039","0",6,20,9,"11","1","42","0","0"
"8040","2",9,14,12,"11","0","38","0","0"
"8041","6",10,16,19,"11","1","18","1","0"
"8042","6",10,16,19,"11","0","19","0","0"
"8043","6",10,16,19,"11","0","46","0","0"
"8044","6",10,16,19,"17","0","28","0","0"
"8045","3",10,27,13,"3","0","51","0","0"
"8046","3",10,27,13,"11","0","48","0","0"
"8047","3",11,3,20,"11","0","31","0","0"
"8048","2",11,23,17,"6","0","22","0","0"
"8049","5",5,14,14,"11","0","25","0","0"
"8050","4",8,19,8,"17","1","18","2","1"
"8051","3",10,13,21,"6","1","57","2","0"
"8052","4",7,1,12,"3","0","51","0","0"
"8053","0",11,7,13,"3","0","58","0","0"
"8054","1",11,29,11,"11","0","35","0","0"
"8055","1",11,29,11,"11","0","76","2","0"
"8056","2",6,15,9,"11","0","24","0","0"
"8057","1",7,5,18,"13","1","58","0","0"
"8058","5",4,2,19,"11","1","46","1","0"
"8059","5",4,2,19,"11","0","47","0","0"
"8060","6",10,30,10,"11","0","26","0","0"
"8061","2",10,5,21,"3","0","29","0","0"
"8062","2",10,5,21,"11","0","69","0","0"
"8063","3",8,25,14,"0","0","66","1","0"
"8064","4",3,18,13,"11","0","69","0","0"
"8065","0",9,19,19,"17","1","20","1","0"
"8066","0",9,19,19,"17","0","28","0","0"
"8067","0",9,19,19,"17","0","38","1","0"
"8068","1",11,15,14,"6","1","41","0","0"
"8069","1",11,15,14,"6","1","44","1","0"
"8070","4",2,26,20,"13","0","51","0","0"
"8071","3",5,12,20,"11","0","23","0","0"
"8072","2",5,25,20,"3","0","18","2","0"
"8073","2",5,25,20,"3","0","44","0","0"
"8074","1",3,29,7,"6","0","31","0","0"
"8075","4",12,2,18,"11","0","43","0","0"
"8076","4",12,23,18,"11","0","24","0","0"
"8077","3",1,21,22,"13","0","43","0","0"
"8078","4",2,19,14,"13","0","57","0","0"
"8079","3",3,10,11,"11","1","31","0","0"
"8080","0",5,16,19,"13","0","24","0","0"
"8081","0",5,16,19,"17","0","22","1","0"
"8082","0",5,16,19,"17","0","30","0","0"
"8083","0",5,16,19,"17","0","30","1","0"
"8084","2",8,3,4,"17","1","35","2","0"
"8085","2",8,3,4,"17","0","25","0","0"
"8086","3",5,26,18,"0","1","20","2","0"
"8087","5",4,30,23,"11","1","40","1","0"
"8088","3",7,14,15,"11","0","9","1","0"
"8089","4",11,4,22,"11","1","25","0","0"
"8090","4",4,8,11,"11","1","23","0","0"
"8091","4",9,9,4,"11","1","24","0","0"
"8092","2",6,22,17,"11","0","13","2","0"
"8093","2",6,22,17,"11","0","53","0","0"
"8094","5",7,9,22,"11","0","29","0","0"
"8095","0",9,26,17,"3","1","62","2","0"
"8096","5",7,2,21,"0","1","82","1","0"
"8097","2",7,27,13,"11","0","28","0","0"
"8098","2",7,27,13,"11","0","47","0","0"
"8099","4",11,11,9,"6","1","35","0","0"
"8100","3",3,31,9,"11","1","28","0","0"
"8101","5",6,18,0,"6","1","36","1","0"
"8102","5",6,18,0,"6","0","30","0","0"
"8103","3",4,21,19,"0","0","51","0","0"
"8104","3",4,21,19,"17","0","39","0","0"
"8105","5",5,14,18,"11","0","54","0","0"
"8106","1",4,12,21,"11","0","26","0","0"
"8107","2",9,7,5,"9","1","33","1","0"
"8108","2",9,7,5,"9","0","42","0","0"
"8109","2",9,7,5,"13","0","23","0","0"
"8110","6",5,8,9,"17","0","75","0","0"
"8111","1",2,23,14,"9","0","36","0","0"
"8112","1",2,23,14,"17","1","49","1","0"
"8113","1",2,23,14,"17","0","45","0","0"
"8114","4",6,3,7,"11","0","39","0","0"
"8115","4",6,17,7,"11","0","26","0","0"
"8116","5",12,17,5,"11","0","32","0","0"
"8117","6",12,18,16,"6","0","48","0","0"
"8118","6",12,18,16,"11","0","25","0","0"
"8119","6",12,18,16,"11","0","27","1","0"
"8120","4",2,26,17,"17","0","40","0","0"
"8121","2",6,15,19,"11","0","39","0","0"
"8122","2",8,10,18,"17","0","50","0","0"
"8123","5",9,17,12,"11","0","24","1","0"
"8124","5",9,17,12,"11","0","58","0","0"
"8125","3",8,4,18,"6","0","33","0","0"
"8126","2",9,14,14,"17","1","37","0","0"
"8127","2",11,9,11,"11","0","40","0","0"
"8128","1",7,5,14,"11","1","25","0","0"
"8129","5",8,13,16,"3","0","25","0","0"
"8130","6",8,28,2,"11","1","48","1","0"
"8131","2",10,12,15,"11","1","32","0","0"
"8132","3",11,24,19,"3","1","67","0","0"
"8133","4",3,11,7,"11","1","29","0","0"
"8134","5",10,15,18,"3","1","92","2","0"
"8135","2",5,11,10,"3","1","35","0","0"
"8136","4",5,6,14,"11","0","41","0","0"
"8137","5",2,6,20,"17","0","30","2","0"
"8138","0",1,25,18,"11","0","40","0","0"
"8139","0",10,3,13,"17","0","34","0","0"
"8140","4",5,27,3,"17","1","37","0","0"
"8141","4",4,15,15,"6","1","27","0","0"
"8142","2",8,31,12,"17","1","61","2","0"
"8143","2",3,2,19,"11","0","19","0","0"
"8144","3",1,7,8,"11","0","51","0","0"
"8145","0",4,4,19,"11","1","23","0","0"
"8146","5",10,29,12,"17","1","65","0","0"
"8147","3",6,9,19,"17","1","84","2","0"
"8148","2",1,13,14,"11","0","42","0","0"
"8149","1",10,18,9,"9","0","81","2","1"
"8150","1",9,20,20,"3","0","40","0","0"
"8151","4",3,11,21,"11","0","41","0","0"
"8152","6",5,29,15,"6","1","50","0","0"
"8153","1",5,3,21,"6","0","23","0","0"
"8154","0",10,10,10,"11","1","43","0","0"
"8155","2",3,16,20,"11","0","50","0","0"
"8156","2",11,16,12,"11","0","49","0","0"
"8157","4",3,18,20,"3","0","38","0","0"
"8158","6",10,2,12,"11","0","26","0","0"
"8159","5",10,22,0,"11","1","19","0","0"
"8160","1",11,8,19,"3","1","41","0","0"
"8161","1",6,14,16,"6","0","47","0","0"
"8162","4",4,15,7,"6","1","53","0","0"
"8163","1",10,11,8,"11","1","43","0","0"
"8164","4",11,11,8,"11","0","23","0","0"
"8165","0",11,28,21,"11","0","23","0","0"
"8166","3",12,15,17,"17","0","27","0","0"
"8167","0",8,15,1,"3","1","52","2","0"
"8168","0",8,15,1,"3","0","64","2","0"
"8169","2",11,16,8,"11","1","42","0","0"
"8170","2",11,16,8,"11","0","24","0","0"
"8171","3",11,24,15,"17","0","81","2","0"
"8172","6",6,5,6,"11","1","40","0","0"
"8173","3",11,17,5,"11","1","50","0","0"
"8174","3",8,18,18,"13","0","8","2","0"
"8175","2",9,21,16,"0","0","79","1","0"
"8176","3",4,21,15,"11","0","22","0","0"
"8177","6",8,28,0,"6","0","35","0","0"
"8178","4",1,1,9,"13","1","68","2","0"
"8179","3",2,25,12,"0","1","81","1","0"
"8180","4",10,7,19,"17","0","21","0","0"
"8181","2",5,11,18,"11","0","23","0","0"
"8182","4",6,17,16,"11","0","67","0","0"
"8183","1",3,15,11,"11","1","31","0","0"
"8184","0",6,13,20,"11","0","20","0","0"
"8185","6",10,9,13,"6","0","52","0","0"
"8186","6",7,24,22,"11","0","29","0","0"
"8187","0",6,6,18,"3","1","53","2","0"
"8188","0",6,6,18,"3","0","34","0","0"
"8189","4",4,15,17,"6","1","27","0","0"
"8190","1",10,18,19,"6","0","41","0","0"
"8191","5",1,9,3,"11","0","34","0","0"
"8192","0",7,18,9,"17","1","74","1","0"
"8193","0",7,18,9,"17","0","62","0","0"
"8194","0",7,18,9,"17","0","73","0","0"
"8195","1",1,5,21,"11","0","28","0","0"
"8196","1",5,3,16,"17","0","16","2","0"
"8197","6",5,1,15,"3","0","27","0","0"
"8198","0",8,29,19,"11","0","43","0","0"
"8199","3",2,11,19,"11","1","37","0","0"
"8200","2",11,16,11,"12","0","28","0","0"
"8201","4",9,30,22,"3","0","36","0","0"
"8202","0",11,28,20,"0","1","69","1","0"
"8203","3",6,16,15,"11","1","40","0","0"
"8204","0",7,4,15,"17","0","2","2","0"
"8205","6",6,26,16,"6","1","23","0","0"
"8206","6",6,26,16,"11","0","44","0","0"
"8207","6",6,26,16,"17","1","27","1","0"
"8208","6",6,26,16,"17","0","31","1","0"
"8209","5",4,30,22,"11","0","27","0","0"
"8210","1",7,26,13,"11","0","39","0","0"
"8211","2",12,7,11,"11","1","30","1","0"
"8212","2",12,7,11,"11","0","36","0","0"
"8213","3",2,25,16,"13","0","50","0","0"
"8214","3",2,25,16,"13","0","56","1","0"
"8215","3",2,25,16,"13","0","70","1","0"
"8216","4",3,4,8,"11","1","54","0","0"
"8217","1",12,6,1,"11","1","23","1","0"
"8218","1",12,6,1,"11","0","24","0","0"
"8219","1",12,6,1,"11","0","38","0","0"
"8220","1",1,19,14,"6","1","31","0","0"
"8221","0",2,15,18,"11","0","25","0","0"
"8222","5",7,16,19,"11","1","31","0","0"
"8223","2",7,20,20,"3","1","16","2","0"
"8224","4",3,18,13,"9","0","38","2","0"
"8225","2",9,7,9,"6","0","37","0","0"
"8226","1",4,12,12,"0","0","57","1","0"
"8227","5",10,29,12,"6","1","40","1","0"
"8228","5",10,29,12,"6","0","47","0","0"
"8229","5",10,29,12,"11","0","24","0","0"
"8230","0",8,8,19,"11","0","6","2","0"
"8231","4",12,2,23,"6","0","29","0","0"
"8232","3",5,12,11,"17","1","66","2","0"
